CreditScore,Age,Balance,NumOfProducts,EstimatedSalary,Gender,Geography_Germany,Geography_Spain,Exited
1.1687973983389575,0.29398756531185705,0.3777430479735226,-0.9117269228432446,-1.1583870151682936,Male,1.0,0.0,1
-1.636009781927448,-0.37505567593220634,1.0354372571800246,0.8075111421270124,-1.0530733072503804,Male,0.0,0.0,0
0.7030545086268237,-0.37505567593220634,0.33622726459242064,-0.9117269228432446,-0.809772783842637,Male,0.0,0.0,0
0.4132589328059405,-1.2352541289602879,-1.2212218024214703,0.8075111421270124,-0.11869090575654978,Female,0.0,1.0,0
-0.11458300886781106,-0.08832285825617917,-1.2212218024214703,-0.9117269228432446,-0.9949392307246653,Male,0.0,0.0,0
-1.2944649961385497,-0.8529437053922516,-1.2212218024214703,0.8075111421270124,0.8540025805629499,Female,0.0,1.0,0
0.05101446302983648,3.734781377424183,-1.2212218024214703,0.8075111421270124,1.5363178074276445,Female,0.0,1.0,0
-1.284115154144947,-0.08832285825617917,-1.2212218024214703,0.8075111421270124,-0.7315387202503197,Male,0.0,1.0,0
-0.7666230544647983,0.19840995941984801,0.5764812688528923,-0.9117269228432446,1.5815238685684827,Female,0.0,0.0,1
-0.880471316394431,0.7718755947719024,1.0098429959909283,-0.9117269228432446,1.1435879342603805,Female,1.0,0.0,1
0.49605766875476426,-1.1396765230682788,0.2940911206999771,-0.9117269228432446,-1.038808480579825,Female,0.0,0.0,0
0.27871098688910184,-0.4706332818242154,0.8018847747686537,-0.9117269228432446,-1.2863047969536752,Male,1.0,0.0,1
-1.8533564637931104,-1.0440989171762698,-1.2212218024214703,0.8075111421270124,-1.3515007773224275,Female,0.0,1.0,0
-1.4393627840489913,1.7276516536919928,0.7415552737802154,-0.9117269228432446,1.411528699609903,Female,0.0,1.0,0
1.1066983463773397,-1.2352541289602879,0.7197045674009386,0.8075111421270124,0.4690885672395955,Male,1.0,0.0,0
0.8790018225180742,0.38956517120386613,0.7452222014553349,0.8075111421270124,1.679560753451228,Male,1.0,0.0,0
-0.34227953272707645,-0.4706332818242154,0.8739660047025097,0.8075111421270124,1.4457881403450932,Female,0.0,0.0,0
0.040664621036233514,-0.37505567593220634,0.22935859262370806,-0.9117269228432446,-0.2315650396241655,Female,0.0,0.0,0
-0.2077315868102378,-1.2352541289602879,-1.2212218024214703,0.8075111421270124,-1.6245025766575072,Male,0.0,1.0,0
0.6823548246396177,0.48514277709587517,0.5272861694559456,-0.9117269228432446,-1.2648260928365855,Female,0.0,0.0,1
-1.149567208228108,0.38956517120386613,0.6341206784937711,2.5267492070972692,-0.7699150111415627,Female,1.0,0.0,1
-0.7769728964584013,-0.7573660995002426,-1.2212218024214703,0.8075111421270124,-0.07642746394291512,Female,0.0,1.0,0
0.5064075107483672,-0.37505567593220634,1.452038075721363,0.8075111421270124,-0.7782521717443776,Male,0.0,1.0,0
-1.0874681562664903,-0.18390046414818823,0.6107107695632148,-0.9117269228432446,0.625433585372427,Female,1.0,0.0,1
1.8932863378911653,-0.8529437053922516,-1.2212218024214703,0.8075111421270124,0.7264626461922118,Male,0.0,0.0,0
-1.6877589918954627,0.10283235352783895,0.95137681149461,-0.9117269228432446,1.6227906139344703,Female,0.0,1.0,0
-0.9529202103496518,-1.3308317348522969,0.5565772109747217,0.8075111421270124,1.689838446565512,Male,1.0,0.0,0
-0.497527162631121,0.0072547476358298954,1.2391688533641425,0.8075111421270124,1.3307792468320199,Female,0.0,0.0,1
0.6202557726779999,1.8232292595840018,1.4944598153304276,0.8075111421270124,-1.5577663420784866,Male,1.0,0.0,0
0.5167573527419702,0.7718755947719024,-1.2212218024214703,-0.9117269228432446,0.3776171506873211,Male,0.0,1.0,1
-0.4664776366503121,0.8674532006639114,1.1784194995334945,-0.9117269228432446,0.5808486337415316,Female,0.0,1.0,0
-0.7976725804456072,-1.0440989171762698,-1.2212218024214703,0.8075111421270124,-0.38987545551480485,Male,0.0,1.0,0
0.3408100388507197,3.1613157420721287,1.029656538066235,-0.9117269228432446,-0.8208200824135303,Male,0.0,0.0,0
-0.9115208423752399,-0.7573660995002426,0.8099919256199062,0.8075111421270124,0.7517938985462291,Male,1.0,0.0,0
-0.4561277946567091,-1.1396765230682788,1.5295379615575517,-0.9117269228432446,0.19765536501795347,Female,1.0,0.0,0
-0.9529202103496518,-0.6617884936082334,0.5066547923575816,-0.9117269228432446,0.759894404601722,Male,1.0,0.0,0
0.38220940682513155,-1.1396765230682788,1.2105543655888213,0.8075111421270124,0.4592777495548185,Female,1.0,0.0,0
0.1855624089466751,-0.18390046414818823,1.4585631955207898,-0.9117269228432446,0.27050132099979596,Female,1.0,0.0,0
-0.6838243185159745,-0.18390046414818823,-1.2212218024214703,0.8075111421270124,0.013100811855267425,Female,0.0,1.0,0
-1.4807621520234033,-0.27947807004019726,0.1124634197193736,-0.9117269228432446,0.6964471639702315,Male,0.0,0.0,0
-1.4704123100298003,0.9630308065559204,0.2764780545094704,0.8075111421270124,0.5631543157874904,Male,0.0,0.0,1
0.019964937049027572,-0.18390046414818823,0.25079407571682943,-0.9117269228432446,1.6974101748999137,Female,0.0,0.0,1
-0.3215798487398705,1.8232292595840018,1.2084862311512428,-0.9117269228432446,-0.24447358013079087,Male,0.0,0.0,0
1.324045028243002,-0.37505567593220634,1.2046366754717552,2.5267492070972692,0.5417599448485425,Female,1.0,0.0,1
1.313695186249399,-0.18390046414818823,-1.2212218024214703,-0.9117269228432446,0.4652401921908648,Male,0.0,0.0,0
-0.41472842668229726,-1.1396765230682788,0.17183396404501503,0.8075111421270124,1.43693837312545,Female,0.0,0.0,0
1.0756488203965306,0.5807203829878842,-1.2212218024214703,-0.9117269228432446,-0.4555744789441022,Female,0.0,0.0,1
0.8479522965372653,0.8674532006639114,0.4224720625363749,-0.9117269228432446,0.36117357201240124,Female,1.0,0.0,1
1.303345344255796,-0.08832285825617917,0.5712417288779206,-0.9117269228432446,-0.17715466414980469,Male,1.0,0.0,0
0.7858532445756474,1.3453412301239567,0.5912929747106607,-0.9117269228432446,-1.2469930163750034,Female,0.0,0.0,0
-0.9011710003816369,-0.6617884936082334,-1.2212218024214703,0.8075111421270124,-1.3973517699224989,Male,0.0,1.0,0
0.4029090908123375,0.5807203829878842,-0.29875530044847826,-0.9117269228432446,1.6992220341086512,Female,0.0,1.0,1
1.4792926581470465,2.301117289044047,-1.2212218024214703,0.8075111421270124,-1.2678669559692535,Male,0.0,1.0,0
0.27871098688910184,0.0072547476358298954,0.5541912335680026,0.8075111421270124,0.825882595196483,Female,1.0,0.0,0
0.1855624089466751,0.29398756531185705,1.7725810338812371,-0.9117269228432446,-1.1681684466528521,Male,0.0,0.0,1
0.5064075107483672,0.10283235352783895,0.7269965971068206,-0.9117269228432446,0.034838949171919,Female,0.0,0.0,0
1.644890130044694,-0.08832285825617917,1.2494159765917543,0.8075111421270124,1.2992273358222852,Female,0.0,0.0,0
-1.149567208228108,-0.9485213112842606,-1.2212218024214703,0.8075111421270124,0.014561427724115195,Female,0.0,0.0,0
-1.0460687882920785,-1.3308317348522969,1.8735278650964209,-0.9117269228432446,-1.364661274066429,Male,0.0,1.0,0
-0.22843127079744374,-0.7573660995002426,1.5795598358099379,-0.9117269228432446,0.22753278426375917,Female,0.0,0.0,1
-0.10423316687420808,0.38956517120386613,0.8926076305364993,-0.9117269228432446,-0.5302985434973048,Male,0.0,0.0,1
1.28264566026859,0.38956517120386613,0.6363487720750356,-0.9117269228432446,-1.444577306384861,Female,0.0,1.0,0
-1.6877589918954627,-1.426409340744306,0.9120152084377599,0.8075111421270124,-0.026286781642311154,Male,0.0,0.0,0
0.38220940682513155,0.7718755947719024,0.23500170217476585,-0.9117269228432446,1.0218003920531213,Female,1.0,0.0,1
-1.5014618360106093,-0.37505567593220634,0.6454884735663696,-0.9117269228432446,-0.15630193826222152,Male,0.0,1.0,0
0.49605766875476426,0.10283235352783895,0.4559823856595659,2.5267492070972692,0.13447312183695415,Female,0.0,0.0,1
0.23731161891468996,0.10283235352783895,0.97373501300141,-0.9117269228432446,-0.3186897329038859,Female,0.0,0.0,0
0.8065529285628534,-0.18390046414818823,-1.2212218024214703,0.8075111421270124,-0.48474993315865317,Male,0.0,0.0,0
-0.9425703683560488,-0.5662108877162244,0.5517393248974688,0.8075111421270124,0.17892679192249444,Male,0.0,0.0,0
-0.9839697363304607,-0.5662108877162244,0.8116865027758223,-0.9117269228432446,0.37745683070743086,Male,0.0,1.0,0
-0.3215798487398705,-0.08832285825617917,-1.2212218024214703,-0.9117269228432446,0.21493427686358116,Female,0.0,1.0,1
1.2205466083069723,0.38956517120386613,0.8423477332469516,0.8075111421270124,-1.407262048592631,Female,1.0,0.0,0
-1.1288675242409023,1.1541860183399386,0.2214960100440394,0.8075111421270124,1.387237788296757,Male,1.0,0.0,0
-1.8740561477803162,1.2497636242319476,1.0056465428870596,2.5267492070972692,0.8696151731382004,Female,1.0,0.0,1
-0.7562732124711953,0.38956517120386613,0.8212181201331739,-0.9117269228432446,0.43573227398330927,Female,1.0,0.0,1
-0.7562732124711953,-0.18390046414818823,0.8103766576920456,-0.9117269228432446,-0.7632885099337151,Male,0.0,0.0,0
0.8169027705564563,0.6762979888798932,0.6599333270167621,-0.9117269228432446,0.06842024682514442,Male,1.0,0.0,1
-1.1392173662345053,-1.0440989171762698,0.12168533574064613,-0.9117269228432446,-0.33704098023322593,Female,0.0,1.0,0
0.8376024545436623,0.19840995941984801,-1.2212218024214703,0.8075111421270124,0.022430147951849472,Male,0.0,1.0,0
0.3304601968571167,0.10283235352783895,-1.2212218024214703,0.8075111421270124,0.7070797519640775,Male,0.0,0.0,0
-0.3215798487398705,-1.0440989171762698,0.3616510304068094,0.8075111421270124,-0.8973509635730661,Female,1.0,0.0,0
-1.0046694203176667,0.19840995941984801,-1.2212218024214703,0.8075111421270124,-0.16474447186700314,Male,0.0,0.0,0
0.941100874479692,2.3966948949360565,-0.1147393871030604,-0.9117269228432446,-0.7102078165485304,Female,0.0,0.0,0
-0.05248395690619323,-0.5662108877162244,1.1664255969144515,-0.9117269228432446,0.8664943238984288,Male,1.0,0.0,0
0.07171414701704243,-0.18390046414818823,0.3088560520776058,-0.9117269228432446,0.3849151874291554,Female,0.0,0.0,0
0.568506562709985,-0.7573660995002426,0.6911786797501143,-0.9117269228432446,1.43360625623322,Female,0.0,0.0,0
-0.9218706843688428,-0.18390046414818823,0.38225463016884487,0.8075111421270124,0.028029349331940692,Male,0.0,0.0,0
-0.10423316687420808,0.8674532006639114,0.560348223841142,-0.9117269228432446,0.6244796641037959,Male,1.0,0.0,0
2.069233651782416,0.0072547476358298954,0.818518290753913,0.8075111421270124,0.8982227259923162,Male,0.0,0.0,0
0.6202557726779999,-0.08832285825617917,-1.2212218024214703,0.8075111421270124,-1.7385761543659934,Male,0.0,0.0,0
-0.7666230544647983,-0.5662108877162244,-1.2212218024214703,0.8075111421270124,1.56547222181837,Male,0.0,1.0,0
-1.1392173662345053,0.0072547476358298954,-1.2212218024214703,-0.9117269228432446,0.14497738429375112,Male,0.0,1.0,0
0.7651535605884415,-0.4706332818242154,1.2449864492865066,0.8075111421270124,-0.3742153929238169,Male,0.0,0.0,0
1.624190446057488,0.7718755947719024,0.2972820023007732,-0.9117269228432446,0.4832784504054518,Male,0.0,0.0,0
-1.232365944176932,0.29398756531185705,-0.019088129455097726,0.8075111421270124,-0.748520640202615,Female,0.0,1.0,0
-0.05248395690619323,-0.18390046414818823,-1.2212218024214703,0.8075111421270124,-0.5406750020655774,Female,0.0,0.0,0
0.03031477904263054,-0.27947807004019726,-1.2212218024214703,0.8075111421270124,0.18160041449385214,Female,0.0,1.0,0
-0.3112300067462675,0.19840995941984801,-1.2212218024214703,0.8075111421270124,0.6473188275730124,Male,0.0,0.0,0
1.3757942382110169,0.0072547476358298954,-1.2212218024214703,0.8075111421270124,0.7593638880522153,Male,0.0,1.0,0
0.5167573527419702,0.10283235352783895,1.1505647378707502,-0.9117269228432446,1.5605149958892057,Female,1.0,0.0,1
1.324045028243002,-0.4706332818242154,0.9987949595658382,0.8075111421270124,-0.5587280403216942,Male,0.0,0.0,0
0.9928500844477068,-0.18390046414818823,-1.2212218024214703,0.8075111421270124,0.7496487059302792,Male,0.0,0.0,0
-1.57391072996583,-1.3308317348522969,0.7216389236325199,-0.9117269228432446,0.5586634436393079,Male,1.0,0.0,0
-1.3876135740809765,-0.7573660995002426,-1.2212218024214703,0.8075111421270124,0.41941406483713206,Female,0.0,1.0,0
-0.6527747925351656,0.5807203829878842,0.9336088946360638,-0.9117269228432446,0.40389171745663566,Female,1.0,0.0,1
2.069233651782416,-0.18390046414818823,-1.2212218024214703,0.8075111421270124,0.1601366643011341,Male,0.0,0.0,0
-0.9632700523432547,0.0072547476358298954,-0.4298434150978791,-0.9117269228432446,0.2644102050610179,Female,0.0,0.0,1
-1.253065628164138,-0.7573660995002426,-1.2212218024214703,0.8075111421270124,1.3148343641466067,Female,0.0,0.0,0
-0.3526293747206794,-0.27947807004019726,0.891000536026032,-0.9117269228432446,-1.4713778687498023,Female,0.0,1.0,0
0.6927046666332207,-0.37505567593220634,0.426496423866897,-0.9117269228432446,1.2535377064991535,Female,1.0,0.0,0
0.28906082888270485,0.38956517120386613,0.9057752054353622,-0.9117269228432446,0.19041957833338646,Male,0.0,0.0,1
0.13381319897866026,0.6762979888798932,-1.2212218024214703,0.8075111421270124,1.324888791692367,Male,0.0,0.0,0
0.1959122509402781,0.0072547476358298954,0.6857087794514509,-0.9117269228432446,1.243154118734378,Male,0.0,0.0,0
-0.7769728964584013,-0.18390046414818823,-1.2212218024214703,0.8075111421270124,-1.2166137712485439,Female,0.0,1.0,0
0.589206246697191,0.10283235352783895,0.5288851223333508,-0.9117269228432446,1.552500214074587,Female,1.0,0.0,0
0.20626209293388106,0.29398756531185705,0.6299872831361658,0.8075111421270124,-1.227576214992771,Female,0.0,0.0,0
1.3861440802046199,-0.37505567593220634,-1.2212218024214703,0.8075111421270124,-0.3233894383447451,Male,0.0,1.0,0
0.24766146090829294,-0.27947807004019726,1.2456243701828837,-0.9117269228432446,-1.2626162158035872,Male,0.0,0.0,0
0.28906082888270485,-0.08832285825617917,-1.2212218024214703,0.8075111421270124,0.260602170831522,Female,0.0,0.0,0
-0.14563253484861996,0.8674532006639114,1.505961228969159,-0.9117269228432446,0.18133402598062884,Female,0.0,0.0,1
0.11311351499145432,-0.7573660995002426,1.0801831935684565,0.8075111421270124,-1.488280150360677,Female,0.0,0.0,0
-0.6631246345287686,-0.6617884936082334,1.1704154760343588,-0.9117269228432446,-1.186779996595962,Male,1.0,0.0,0
0.5167573527419702,0.6762979888798932,0.30929123034675576,-0.9117269228432446,-0.0314511020357372,Male,0.0,0.0,1
1.4482431321662377,0.19840995941984801,0.5269732753225875,-0.9117269228432446,-0.23135777127706236,Female,0.0,1.0,0
-0.8183722644328131,-0.08832285825617917,0.490018881774363,0.8075111421270124,-1.0627514523270705,Female,0.0,0.0,0
-0.11458300886781106,0.19840995941984801,0.35339828799962714,-0.9117269228432446,1.7368979249142131,Female,1.0,0.0,0
2.069233651782416,0.0072547476358298954,0.044083599671252076,-0.9117269228432446,1.509806933876691,Female,0.0,0.0,0
-1.6774091499018597,-0.27947807004019726,-1.2212218024214703,0.8075111421270124,0.6362974375455068,Female,0.0,0.0,0
-1.4600624680361973,1.5364964419079747,0.8922169917893935,0.8075111421270124,1.2220198765263581,Male,0.0,0.0,0
0.06136430502343946,-0.6617884936082334,0.4430919455645342,-0.9117269228432446,-1.4440516585549172,Female,0.0,1.0,0
2.069233651782416,-0.5662108877162244,-0.05490285401452501,-0.9117269228432446,1.4988568358142127,Male,0.0,0.0,0
-2.360498721479656,0.19840995941984801,1.2250815932090164,-0.9117269228432446,-1.5374490014599727,Male,0.0,0.0,0
-0.34227953272707645,-1.0440989171762698,-1.2212218024214703,0.8075111421270124,-1.6081368974955925,Female,0.0,0.0,1
1.292995502262193,2.01438447136802,-1.2212218024214703,0.8075111421270124,0.19956425085226426,Male,0.0,0.0,0
-0.021434430925384315,0.19840995941984801,0.743134112034762,-0.9117269228432446,-1.652147861866599,Male,1.0,0.0,0
-1.19096657620252,1.8232292595840018,-1.2212218024214703,0.8075111421270124,-1.5354164849253344,Male,0.0,1.0,1
-2.308749511511641,-0.18390046414818823,-1.2212218024214703,0.8075111421270124,0.37216731466810365,Male,0.0,0.0,0
-1.625659939933845,-0.18390046414818823,1.061428063791193,0.8075111421270124,1.0217221447744331,Female,0.0,0.0,0
-0.880471316394431,-0.6617884936082334,-1.2212218024214703,0.8075111421270124,-1.6465568329800593,Male,0.0,0.0,0
-0.9736198943368577,0.8674532006639114,1.4690670196496465,-0.9117269228432446,0.8907739328268756,Female,0.0,1.0,0
-0.04213411491259026,-0.6617884936082334,0.4613472429277447,-0.9117269228432446,-0.3820192548516607,Male,1.0,0.0,1
0.07171414701704243,-0.18390046414818823,1.3906009933567827,-0.9117269228432446,-0.9716262365122811,Female,0.0,1.0,0
0.2683611448954989,2.109962077260029,-1.2212218024214703,0.8075111421270124,0.32065678334193004,Female,0.0,0.0,0
-0.05248395690619323,-0.9485213112842606,-1.2212218024214703,0.8075111421270124,-0.4474988381349477,Female,0.0,1.0,0
-0.52857668861193,-0.37505567593220634,0.9674830370092155,-0.9117269228432446,-0.4035986371339958,Male,0.0,1.0,0
-0.5699760565863418,-0.8529437053922516,0.3860888604213925,-0.9117269228432446,1.3611423208542177,Female,0.0,1.0,0
0.6306056146716029,-0.9485213112842606,0.8569934136462034,0.8075111421270124,-1.1871037664468898,Female,0.0,0.0,0
1.4999923421342525,-0.37505567593220634,-1.2212218024214703,0.8075111421270124,1.1662947728871929,Male,0.0,1.0,0
0.07171414701704243,-0.9485213112842606,0.11798153125695234,-0.9117269228432446,0.9211940404210947,Male,0.0,1.0,0
-0.9218706843688428,-1.426409340744306,1.0721094074487711,-0.9117269228432446,1.4058549024907954,Male,0.0,1.0,0
-0.870121474400828,0.29398756531185705,0.5030608201002909,-0.9117269228432446,0.9981629324584433,Male,0.0,0.0,0
-2.4743469834092884,-0.37505567593220634,-1.2212218024214703,0.8075111421270124,-0.10878080096925932,Female,0.0,0.0,0
0.17521256695307214,-0.7573660995002426,0.68275001421285,-0.9117269228432446,-1.2488984245524837,Male,0.0,0.0,0
0.8376024545436623,-1.9042973702043513,-1.2212218024214703,0.8075111421270124,0.8954971124513413,Male,0.0,0.0,0
-1.2944649961385497,-0.27947807004019726,0.6087044157529882,-0.9117269228432446,1.1860252589155449,Male,0.0,0.0,0
-0.18703190282303186,0.10283235352783895,1.1358716444319024,-0.9117269228432446,1.7317525577505137,Male,0.0,0.0,0
0.6720049826460148,-0.18390046414818823,0.46280810732282596,-0.9117269228432446,0.7479523049283175,Female,1.0,0.0,1
1.717339023999915,-0.08832285825617917,0.8681247820802799,2.5267492070972692,-0.4899321634847567,Female,1.0,0.0,1
-2.370848563473259,-1.0440989171762698,0.7325182207214065,2.5267492070972692,-0.19239062649030222,Male,1.0,0.0,1
0.06136430502343946,-0.18390046414818823,0.5713956217067763,-0.9117269228432446,0.9229041781675374,Male,0.0,0.0,0
-0.3112300067462675,-0.4706332818242154,0.4111208700096282,-0.9117269228432446,0.3580304657689139,Female,1.0,0.0,0
1.4896425001406495,-1.617564552528324,0.605700632072751,-0.9117269228432446,0.13339087503127472,Female,0.0,1.0,0
-0.3940287426950913,-0.37505567593220634,-1.2212218024214703,-0.9117269228432446,-0.9037220308867068,Female,0.0,0.0,0
-0.5803258985799448,-0.37505567593220634,-1.2212218024214703,0.8075111421270124,0.05910151758189568,Male,0.0,0.0,0
0.6823548246396177,0.48514277709587517,-1.2212218024214703,-0.9117269228432446,0.9046551739490167,Female,0.0,0.0,0
0.6927046666332207,0.9630308065559204,0.548615651679399,0.8075111421270124,0.4251633271094633,Female,0.0,1.0,1
0.13381319897866026,0.5807203829878842,0.10690396145702975,-0.9117269228432446,-0.8937519365190886,Male,0.0,0.0,0
0.49605766875476426,-1.1396765230682788,0.7810990259218419,0.8075111421270124,-1.2593868636707015,Male,0.0,1.0,0
0.49605766875476426,1.2497636242319476,0.5014000865955338,-0.9117269228432446,1.1963944144044736,Female,1.0,0.0,1
-0.5906757405735478,0.0072547476358298954,0.657814906022037,-0.9117269228432446,1.7014738169064583,Female,0.0,0.0,0
-0.3526293747206794,0.38956517120386613,0.3110688202319303,-0.9117269228432446,0.2639676732293252,Female,1.0,0.0,1
0.568506562709985,-0.37505567593220634,-1.2212218024214703,0.8075111421270124,-0.5868676744492544,Female,0.0,0.0,0
0.13381319897866026,-0.5662108877162244,0.3235978356749604,-0.9117269228432446,-1.099247548052855,Female,0.0,1.0,0
-1.0253691043048725,0.5807203829878842,-1.2212218024214703,0.8075111421270124,-0.8509536310849091,Female,0.0,0.0,0
0.7237541926140296,0.5807203829878842,0.42119143154770233,0.8075111421270124,-1.1206507870167206,Female,0.0,0.0,1
-0.4664776366503121,-0.5662108877162244,-1.2212218024214703,0.8075111421270124,-0.2848392646119726,Female,0.0,0.0,0
-2.1017526716395816,0.48514277709587517,0.20258746635751204,-0.9117269228432446,-0.42903021988757517,Female,0.0,0.0,0
1.3861440802046199,-0.5662108877162244,-1.2212218024214703,0.8075111421270124,1.0770426230413594,Male,0.0,1.0,0
-1.0253691043048725,1.4409188360159657,0.42297365098893147,-0.9117269228432446,1.3319147017872077,Male,1.0,0.0,1
1.3550945542238109,-1.521986946636315,0.4938448107539847,-0.9117269228432446,1.282585009059497,Male,0.0,0.0,0
0.32011035486351375,1.918806865476011,0.7388605528766011,-0.9117269228432446,0.6970126309708858,Male,0.0,0.0,0
0.32011035486351375,-0.08832285825617917,0.3721666678855992,0.8075111421270124,-1.3310777159362637,Male,0.0,1.0,0
-2.184551407588405,0.38956517120386613,-1.2212218024214703,-0.9117269228432446,0.08359482852258207,Female,0.0,0.0,0
